path,transcription
audios_segment/audio_03576.wav,अ राजा ज्ञानेन्द्र तत्कालीन अधिराज कुमार ज्ञानेन्द्र सँग निकट भएर काम गरेको व्यक्ति हुँ। खासगरी राजा अ वीरेन्द्रको
audios_segment/audio_03577.wav,कार्यकालमा अधिराज कुमार धिरेन्द्र र अधिराज कुमार ज्ञानेन्द्र सँग अ त्यो बेला देखाउने मेरो सम्बन्ध थियो। सो कति
audios_segment/audio_03578.wav,videos हरू जुन social media मा छन् जुन जुन भिडियोमा धेरै जनाले भनेका छन् कि त्यतिखेर business गरिन्थ्यो व्यापार गरिन्थ्यो धेरै सामानहरू माथि तल गरिन्थ्यो यो हुन्थ्यो त्यो हुन्थ्यो
audios_segment/audio_03579.wav,भन्ने जुन भिडियोहरू छ हजुरको thought process के छ त्यसमा यति लामो समय सङ्गत गर्नुभयो हैन हैन अब राजा र राज परिवारका सदस्यहरूको स्वाभाविक
audios_segment/audio_03580.wav,रूपले भिन्न-भिन्न जिम्मेवारीहरू हुन्छ दायित्व पनि हुन्छ। त्यो क्रममा अ राज परिवारका
audios_segment/audio_03581.wav,सदस्यहरूले आफ्नो जीविकाको निमित्त व्यवसाय गर्नुलाई हामीले अस्वाभाविक ठान्नु पनि हुँदैन त्यो नेपालमा मात्र हैन अन्य मुलुकमा पनि राज परिवारका सदस्यहरूले
audios_segment/audio_03582.wav,प्रचलित कानूनको परिधि भित्र रहेर सरकारका नीति नियमहरूको पालना गरेर आफ्नो र परिवारको जीवनयापनको निमित्त व्यवसाय
audios_segment/audio_03583.wav,गर्नुस् त्यो स्वाभाविकै हो त्यो क्रममा अधिराज कुमार अ धिरेन्द्र अधिराज कुमार ज्ञानेन्द्रको पनि केही व्यवसायहरू रहेको अ मैले थाहा पाएको हुँ।
audios_segment/audio_03584.wav,ओ वाउ कहिलेको तस्बिर यो अ कहिलेको तस्बिर यो थाहा छ date छ तस्बिरको धेरै पुरानो धेरै पुरानो zoom in
audios_segment/audio_03585.wav,बाबु अलि तल जानुभएको छैन यसमा यो त्यसमा detail छैन वाउ को को हुनुहुन्छ यसमा हजुरलाई याद अब सबभन्दा उभिएको अ part left बायाँ
audios_segment/audio_03586.wav,पट्टि उभिएकोमा अधिराज कुमार धिरेन्द्र अधिराज कुमार ज्ञानेन्द्र राजा वीरेन्द्र बडा महारानी ऐश्वर्य अ बडा महारानी पछि बडा महारानी हुनुभएकी
audios_segment/audio_03587.wav,कोमल अ र अधिराज कुमार धिरेन्द्रकी धर्म पत्नी अधिराज कुमारी प्रेक्षा र तल चाहिँ नि बसमा बसेकोमा अब युवराजधिराज अ
audios_segment/audio_03588.wav,दिपेन्द्र अ र यतापट्टिको far right far-right को चाहिँ नि दौरासुरुवालमा अ युवराज पारस उ अ बीचको तीन
audios_segment/audio_03589.wav,जना अ नानीहरूको बच्चीहरूको बारेमा चाहिँ मलाई थाहा छैन अब त्यसपछि बिचमा रहनु भएकै मुवा बडा महारानी रत्न
audios_segment/audio_03590.wav,कसैले २०८ अगाडिको कुरा गर्दै छु है म २०८ area अगाडिको कुरा है। कसैले राज परिवारको बारेमा औँला उठाएर केही भन्न सक्थे?
audios_segment/audio_03591.wav,अ त्यो बेला यदि गलत भइरहेको थियो भने कोही न कोही न कोही जो भए पनि हैन royal family को हजुर जो व्यक्ति भए पनि नजिकको व्यक्ति भनेको हैन मैले हैन direct blood line हैन कसैले गलत गरिरहेको छ भने कसैले केही
audios_segment/audio_03592.wav,भन्न सक्थ्यो सक्थ्यो नि किन नसक्ने त्यो बेलामा पनि भएका केही गल्तीहरूका बारेमा अ चर्चा परिचर्चा चर्चाहरू भएकै हुन्। केवल राजगद्दीका
audios_segment/audio_03593.wav,उत्तराधिकारीहरू अ राजा बडा महारानी युवराधिराजका बारेमा चाहिँ कानून बमोजिम नै अ एउटा सीमा भन्दा बढी बाहिर गएर आलोचना
audios_segment/audio_03594.wav,गर्ने आरोप लगाउने अ वा चाहिँ नकारात्मक टीका टिप्पणी गर्ने अवस्था थिएन तर अन्य राज परिवारका सदस्यहरूको बारेमा त यदाकदा टीका टिप्पणीहरू भइरहन्थे नि। त्यो बेलामा
audios_segment/audio_03595.wav,चाहिँ अब युवराज पारसकै घटनालाई लिएर पनि कत्रो जुलुस भयो हस्ताक्षर सङ्कलन भयो राजा वीरेन्द्र समक्ष चाहिँ नि त्यसको अ report
audios_segment/audio_03596.wav,पेश गरियो यस्ता घटनाक्रमहरू भएका छन् विगतमा हजुरले back story के यसो फर्केर हेर्दा खेरि हैन फुटबल नभइदिएको भए हजुर हुनुहुन्थ्यो त कतै न
audios_segment/audio_03597.wav,कतैबाट आजको दिन सम्म पनि in this position कतै न कतैबाट फुटबल नभइदिएको भए life मा हैन अब ए खेल नभइदिएको खेलाडी नभइदिएको हैन अब खेलाडी
audios_segment/audio_03598.wav,र राजनीति अ जीवनको बीचमा धेरै ठुलो अन्तर छ। अ अब राजनीतिमा चाहिँ म accidentally आएको भन्दा हुन्छ। खेलकुद फुटबल चाहिँ
audios_segment/audio_03599.wav,मेरो passion मेरो choice मेरो चाहना अ हो। राजनीति चाहिँ वास्तवमा अब मेरो परिवार राजनीतिक परिवार होइन। अ हामीहरू सैनिक
audios_segment/audio_03600.wav,परिवारका हौँ। मेरो बुवा मेरो जेजु बुवा अ मेरा पूर्वजहरू प्राय सबै अ सैनिक पृष्ठभूमिका छन्। र मैले पनि एकपटक अ
audios_segment/audio_03601.wav,सेनामा जाने प्रयास गरेको हुँ। केही महिना उमेर पुगेन अ पछि आउनुस् भनेर चाहिँ नि भने त्यसपछि म फेरि दोहोर्याएर गइनँ र अब सञ्जोग
audios_segment/audio_03602.wav,बस म राजनीति तर्फ आकर्षित हुन थालेँ। त्यसमा मलाई अलिकति मेरो बुवाको पछिल्लो अ जीवन अ कालका घटनाहरूले अलिकति
audios_segment/audio_03603.wav,मलाई अभिप्रेरित गरेको जस्तो लाग्छ राजनीतिमा आउन त्यो लगभग चालीस लगभग भनौँ न almost पचास वर्ष पुग्न आँट्यो होला हैन almost ५० years भयो
audios_segment/audio_03604.wav,होला ७७ मा भनेपछि लगभग ८ years ago give or take हैन हजुर त lecturer पनि हुनुहुँदो रहेछ त्यो थाहा छैन मलाई हैन म वास्तवमा के भने अब विद्यार्थी राजनीति त मैले अब २०२७ साल
audios_segment/audio_03605.wav,देखि नै सुरु गरेको हुँ करिब म पन्ध्र वर्षको मात्र थिएँ त्यो बेला देखि नै विद्यार्थी सङ्गठनमा रहेर म क्रियाशील रहेँ जब मैले
audios_segment/audio_03606.wav,२०३३ मा अ स्नातकोत्तर MA पास गरेँ त्यसपछि म अ त्रिभुवन विश्वविद्यालय अन्तर्गतको सामा
audios_segment/audio_03607.wav,अब म चाहिँ नि पढाउन हेटौँडामा क्याम्पसमा पढाउन थालेँ र त्यही बेलामा म त्यो २०३४ चाहिँ मेरो निमित्त एउटा चाहिँ नि turning point
audios_segment/audio_03608.wav,turning point एउटा set भन्दा हुन्छ किनभने २०३४ सालमा मैले पहिला अ पढाउन थालेँ। त्यसपछि त्यही वर्ष २०३४ मै अ
audios_segment/audio_03609.wav,राजाबाट मलाई राष्ट्रिय खेलकुद परिषद्को सदस्यमा मनोनीत गरिबक्सियो र त्यही वर्ष २०३४ सालमा नै तत्कालीन पञ्चायती
audios_segment/audio_03610.wav,व्यवस्थाको एउटा महत्वपूर्ण राजनीतिक अङ्ग गाउँ फर्क राष्ट्रिय अभियानको नारायणी अञ्चल सदस्य सचिवमा राजाबाट मनोनित भएँ। यो
audios_segment/audio_03611.wav,३४ सालमै भएका तीन वटा चाहिँ नि महत्वपूर्ण नियुक्तिहरू हुन्। र त्यो बेलामा म केवल बाइस वर्षको मात्र थिएँ। ANFA मा ANFA मा म २०३५ सालको अन्ततिर हजुर
audios_segment/audio_03612.wav,कति उमेर थियो हजुरको give or take चाहिँ २३ २४ वर्ष भनौँ न २३ २४ वर्षको उमेरमा। full experience थियो जस्तो लाग्छ हजुरलाई त्यो time मा त्यो position को लागि म
audios_segment/audio_03613.wav,राष्ट्रिय खेलकुद परिषद्मा अ आएर काम गर्न थालिसकेको हुनाले खेलकुद प्रशासनको बारेमा केही जानकारी थियो। अ म त्यो बेलामा अ
audios_segment/audio_03614.wav,मेरो आफ्नो career को कुरा गर्दा खेरि फुटबलको peak मा थिएँ भन्ने लाग्छ। म खेल्दै थिएँ राम्रै खेल्थेँ त्यो बेलामा। अ केही समय अब बाहिर विदेश जाने मौका नपाए पनि नेपालको राष्ट्रिय team बाट पनि खेलेँ। अ तर
audios_segment/audio_03615.wav,अचानक अब अखिल नेपाल फुटबल सङ्घको अध्यक्षको पद खाली भयो। र म राष्ट्रिय खेलकुद परिषद्मा सदस्य रहेको र
audios_segment/audio_03616.wav,फुटबलमा interest भएको कारणले गर्दा खेरि मलाई राष्ट्रिय खेलकुद परिषद्का तत्कालीन सदस्य सचिव स्वर्गीय शरद चन्द्र शाहले ल तपाईँले फुटबलको नेतृत्व लिइदिनुस्
audios_segment/audio_03617.wav,भन्नुभयो। मैले खुसी साथ त्यसलाई चाहिँ नि ग्रहण गरेँ र त्यही नै मेरो फेरि फुटबल career को खेल्ने career चाहिँ नि समाप्त भयो समाप्त त्यो समयको ANFA र आजको
audios_segment/audio_03618.wav,ANFA पचास वर्षको यो give or take मैले पचास वर्ष लिएँ पाँच दशक लिएँ हैन हामीले एकदमै ठुलो फड्को मारिसकेका छौँ त्यो समयको ANFA र अहिलेको ANFA मा अब
audios_segment/audio_03619.wav,निकै आरोह अवरोहबाट गुज्रेको मैले पाएको छु। मैले अखिल नेपाल फुटबल सङ्घको अध्यक्षको जिम्मेवारी लिँदा अ ANFA को
audios_segment/audio_03620.wav,आफ्नो छुट्टै कार्यालय थिएन। अ म अध्यक्ष भएपछि राष्ट्रिय खेलकुद परिषद्कै अ परिसरमा stadium मा दुई वटा कोठाबाट हामीले office सुरु गर्यौँ। अब यो
audios_segment/audio_03621.wav,सञ्जोग नै भन्नुपर्दछ कि करिब आठ वर्ष ANFA को अध्यक्ष भएपछि म राजनीतिमा अझ क्रियाशील सक्रिय हुन
audios_segment/audio_03622.wav,थालेँ। र पछि केही वर्ष पछि अ मेरो भाइ गणेश थापा अखिल नेपाल फुटबल सङ्घको अध्यक्ष भएर आए। र त्यो बेलामा चाहिँ नि अब मैले
audios_segment/audio_03623.wav,अ office नभएको अवस्थाबाट office स्थापना गरेर त्यसलाई संस्थागत रूपमा चलाउने कार्यको सुरु गरेको थिएँ भने मलाई खुसी लागेको छ कि अ भाइ गणेश ANFA को अध्यक्ष भएपछि
audios_segment/audio_03624.wav,अ अखिल नेपाल फुटबल सङ्घको अ संस्थागत विकास अझ समग्रमा भन्ने हो भने फुटबलकै समग्र विकासमा चाहिँ धेरै ठुलो फड्को मार्यो।
audios_segment/audio_03625.wav,अ दुइटा कोठाबाट सुरु गरेको ANFA पछि गएर आफ्नै छुट्टै building बनाउन सफल भयो आफ्नो छुट्टै अ फुटबल complex बनाउन सफल भयो
audios_segment/audio_03626.wav,र त्यसका साथ साथै अ खेलकुदका प्रतियोगिताहरू प्रशिक्षण अन्तर्राष्ट्रिय सहभागिता खेलाडीहरूलाई चाहिँ नि सुविधा पुरस्कारमा निकै ठुलो
audios_segment/audio_03627.wav,बढोत्तरी भएर गयो। तर पछि अन्य खेलकुद सङ्घहरू जस्तै अ अखिल नेपाल फुटबल सङ्घ सङ्घमा पनि राजनीति प्रवेश गर्यो र राजनीतिक हस्तक्षेपको कारणले
audios_segment/audio_03628.wav,गर्दाखेरि विवाद पनि भयो र गणेशले छोड्नु पनि पर्यो। गणेशको नेतृत्वमा रहेको ANFA मलाई लाग्छ नेपालकै फुटबल
audios_segment/audio_03629.wav,इतिहासको सर्वोच्च एउटा अवस्थामा पुगेको जस्तो मलाई लाग्छ र अहिले अब राजनीतिक विवादकै कारणले गर्दाखेरि अ अहिलेको
audios_segment/audio_03630.wav,ANFA अपेक्षाकृत रूपमा म अ त्यति सशक्त र प्रभावकारी ढङ्गबाट आउन नसकेको हो कि जस्तो लाग्छ। अ प्रतियोगिताहरूको आयोजनामा निरन्तरता छैन अन्तर्राष्ट्रिय सहभागितामा
audios_segment/audio_03631.wav,पनि कमजोरीहरू छ। खेलाडीहरूले पाउने सुविधाहरू पनि कटौती भएका छन्। अ र एउटा विवादको घेरामै रहेको मैले पाएको छु।
audios_segment/audio_03632.wav,हामीले हेर्दै छौँ पुरानो तस्बिरहरू यसो हेर्दै छौँ हैन हामी नियाल्दै छौँ भनौँ न यसलाई हैन यो ८० को दशकको तस्बिरहरू रहेछ हैन zoom in दाइ यसमा team यसमा म त छैन यो चाहिँ नि नेपाल
audios_segment/audio_03633.wav,team हो। नेपाल team हो हैन ८७ को भयो हैन त कलकत्ताको रहेछ यो South Asian Games को रहेछ यो। यो SAARC Games पाँचौँ ढाकामा रहेछ यो हो पाँचौँमा
audios_segment/audio_03634.wav,sports म्याथ हैन म politics तर्फ आउँछु म। Nepotism कत्तिको थियो? हजुर full-fledged यस्तो होइन कि अहिले हुनुहुन्न हैन तर nepotism भनौँ न परिवारवाद politics मा
audios_segment/audio_03635.wav,अब पहिला अहिले त्यस्तो थिएन पञ्चायत कालको कुरा गर्ने हो भने मलाई लाग्छ अ त्यो सम्भावनै थिएन सो ६० को दशक देखि ८० को दशक सम्म त्यो त्यो दुई दशक त्यो साढे दुई दशकमा त्यस्तो
audios_segment/audio_03636.wav,केही पनि थिएन त्यस्तो किसिमको चाहिँ नि nepotism अथवा चाहिँ नि अलिकति corruption नै भनौँ त्यो तुलनात्मक रूपमा अत्यन्तै कम थियो। अब त्यसको कारण के हो भनेदेखि चाहिँ
audios_segment/audio_03637.wav,नि अलिकति डराउँथे अलिकति अनुशासित थिए चाहिँ नि अ व्यक्तिहरू त्यसकारणले मलाई त्यस्तो चाहिँ धेरै ठुलो अ त्यो nepotism
audios_segment/audio_03638.wav,भाइ भतिजावाद को अभ्यास त्यो बेलामा भएको जस्तो लाग्दैन र त्यो क्रमिक रूपमा बढ्दै गयो। बहुदलीय व्यवस्था आएपछि अलिकति बढ्दै गयो र अहिले त अब एक किसिमको चाहिँ नि त
audios_segment/audio_03639.wav,स्वच्छन्दता छ त्यसले गर्दा खेरि अ त्यो किसिमको प्रवृत्ति हावी भइराखेको छ। हजुर लगभग २३ देखि २५ वर्षको उमेरमा राम्रो position मा हुनुहुन्थ्यो नि त हैन २३-२५
audios_segment/audio_03640.wav,२३-२५ व्यक्तिले experience पाइसकेको हुन्छ जस्तो लाग्छ हजुरलाई आजको दिनमा कोही व्यक्तिले कोही व्यक्ति भनौँ न २२ २३ वर्षको व्यक्ति छ रे हैन उसलाई एउटा राम्रो position मा राखिदियो भने हैन
audios_segment/audio_03641.wav,experience नपुगेको पनि हुन सक्छ नि experience मानिसको जीवनमा महत्व राख्दछ तर त्यही नै अ सबै
audios_segment/audio_03642.wav,कुरा होइन। व्यक्तिको performance मा delivery मा अ experience को
audios_segment/audio_03643.wav,को अंश चाहिँ नि मलाई लाग्छ अ percentage मा भन्नु पर्यो भने तीस-पैँतीस प्रतिशत मात्र हो। बाँकी त उसको चाहिँ नि योग्यता
audios_segment/audio_03644.wav,क्षमता vision मेहेनत मा पर्छ जस्तो मलाई लाग्दछ। suppose अब भनौँ न कोही व्यक्तिलाई चाहिँ यो व्यक्ति मन पर्यो हैन राजालाई यो व्यक्ति मन पर्यो ल टपक्क टिपेर चाहिँ उसलाई लगेर
audios_segment/audio_03645.wav,चाहिँ एउटा power position मा लगेर राख्दिनु भनेको उमेर सँग मतलब के भने आफूलाई मन परे पनि लगेर राख्दिने। त्यो timeline थियो ६० को दशक देखि ८० को दशकमा त्यो होइन मलाई लाग्छ त्यो बेलामा जतिबेला हामीहरू चाहिँ नि खेलकुद
audios_segment/audio_03646.wav,परिषद्मा आयौँ one of the best team ever भन्ने मलाई लाग्छ। अब त्यसको सदस्य सचिव leader शरद चन्द्र शाह हुनुहुन्थ्यो। उहाँ
audios_segment/audio_03647.wav,आफै अ एउटा यो professionally qualified व्यक्ति हो बेलायतमा पढेर आउनुभएको र खेलकुदमा उहाँको धेरै ठुलो चाहिँ नि अभिरुचि थियो।
audios_segment/audio_03648.wav,उ कोषाध्यक्ष विष्णु गोपाल श्रेष्ठ हुनुहुन्थ्यो। नेपालको renowned goalkeeper र अ उहाँ कोषाध्यक्षको रूपमा
audios_segment/audio_03649.wav,हुनुहुन्थ्यो। अनुप शमशेर राणा अ उहाँ फुटबलको भलिबलको उत्कृष्ट खेलाडी हुनुहुन्थ्यो र
audios_segment/audio_03650.wav,management को sector मा उहाँको धेरै ठुलो चाहिँ नि अ एउटा ज्ञान र अनुभव थियो। म तुलनात्मक रूपमा अलिकति कान्छो भएता पनि
audios_segment/audio_03651.wav,अ केही गरौँ भन्ने भावना भएको र sports को बडो strong background भएको व्यक्ति थिएँ। यसरी चाहिँ नि त्यो जुन संरचना बनेको छ संरचना राजाबाट नियुक्ति
audios_segment/audio_03652.wav,हुने व्यवस्था थियो त्यो चाहिँ नि भएको थियो। अ र यो मैले अघि पनि भनेँ कि अनुभवको धेरै ठुलो महत्व त रहन्छ। तर यदि क्षमता छ भने अनुभवको कमीलाई छोटो अवधिमा नै त्यो
audios_segment/audio_03653.wav,पूरा गर्न सक्दछ र फेरि मौका नदिने हो भनेदेखि त अनुभव कसरी हासिल हुन्छ र मौका त दिँदै जानु पर्यो। groom गर्दै जानुपर्यो। बिस्तारै सिकाउँदै लाने हो नि अब अहिलेको कुरा गर्ने हो भनेदेखि अलिकति
audios_segment/audio_03654.wav,म के देखिरहेको छु जस्तो भनौँ न चाहिँ नि पञ्चायतको पालामा कुरा गर्ने हो भने धेरै जसो केही अपवाद बाहेक त्यो अपवादमा म पनि पर्दछु। बाहेक अधिकांश मन्त्रीहरू सहायक
audios_segment/audio_03655.wav,मन्त्रीबाट सुरु गर्थे। सहायक मन्त्री राज्य मन्त्री हुँदै मन्त्री हुँदाखेरि सम्म अ एउटा राम्रो मन्त्रालय सञ्चालन गर्न सक्ने अनुभव हासिल गरिसकेका हुन्थे। अहिले त तपाईँको चाहिँ नि सिधै चाहिँ नि अब
audios_segment/audio_03656.wav,निर्वाचनबाट आउने बित्तिकै अ मन्त्री उपप्रधानमन्त्री अ भएको चाहिँ नि उदाहरण छ जसले गर्दा खेरि उनीहरूले सिक्दैमा चाहिँ नि समय जान्छ।
audios_segment/audio_03657.wav,पञ्चायत system को थोरै कुरा गर्नु मन छ मलाई यो मेरो समय भन्दा अगाडिको समय भयो हैन सो त्यसैको लागि मैले बुझ्न खोजेको हैन हजुर foreign affairs minister local development र housing and physical
audios_segment/audio_03658.wav,planning को minister बन्नुभएको थियो हैन मैले if I am not mistaken यो time को कुरा गरेँ मैले हैन त्यो system त्यो time को लागि प्रभावकारी थियो या थिएन हजुरको point of view honest
audios_segment/audio_03659.wav,हजुर म पञ्चायतको पालामा त सञ्चार मन्त्री हुँ ए सञ्चार तथा सूचना मन्त्री नान्य यो परराष्ट्र स्थानीय विकास र यो चाहिँ नि housing and planning यो त पछि बहुदलीय
audios_segment/audio_03660.wav,व्यवस्थापछि पछि १९९० पछि पछि हजुर त्यो हो अ जहाँ सम्म पञ्चायतको पालाको कुरा छ। त्यो बेलामा
audios_segment/audio_03661.wav,मन्त्रीहरूलाई अहिलेको जस्तो तुलनात्मक रूपमा freedom थिएन। अ कतिपय चाहिँ नि महत्वपूर्ण निर्णयहरू गर्दाखेरि प्रधानमन्त्री मात्र होइन दरबारको पनि अ सल्लाह र मार्ग
audios_segment/audio_03662.wav,निर्देशनमा चल्नु पर्दथ्यो। अ त्यसकारणले गर्दाखेरि अ मन्त्रीले आफ्नो स्वविवेकबाट मात्रै काम गर्न सक्ने अवस्था
audios_segment/audio_03663.wav,थिएन त्यसको सकारात्मक पक्ष पनि छ नकारात्मक पक्ष पनि छ। बहुदलीय व्यवस्था आइसकेपछिको जुन मैले महत्वपूर्ण मन्त्रालयहरूको नेतृत्व गर्ने मौका पाएँ
audios_segment/audio_03664.wav,त्यो बेलामा मैले आफ्नो vision मेरो आफ्नो सोचाई अ मेरा आफ्ना योजनाहरूलाई चाहिँ नि कार्यान्वयन गर्नको निमित्त अनुकूल अवसर चाहिँ
audios_segment/audio_03665.wav,थियो। रहन्छ पनि तर राजनीतिक अस्थिरताको कारणले गर्दाखेरि अ मैले अ आफूले सोचेका कतिपय कामहरू गर्न सकिनँ। कतिपय कार्यहरू सुरु
audios_segment/audio_03666.wav,गरियो तर त्यसलाई पूरा गर्न सकिएन। म वास्तवमा अब पटक पटक मन्त्री त भएँ। विभिन्न मन्त्रालयको जिम्मा पनि लिएँ।
audios_segment/audio_03667.wav,तर सबैभन्दा लामो समय मन्त्री भएको भने शेर बहादुर देउवाजीको पालामा अ दुई हजार बाह्र तेह्र सालमा अठार महिना स्थानीय विकास मन्त्री
audios_segment/audio_03668.wav,मात्रै हो। त्यसपछिका चाहिँ नि अरू जम्मै मन्त्रालयमा म छोटो छोटो छोटो अवधि रहेँ। अ त्यसकारणले गर्दाखेरि कतिपय कामहरू राम्रै पनि भएका छन् कतिपय अधुरो चाहिँ नि
audios_segment/audio_03669.wav,रहेका छन्। Multiparty system पञ्चायत system एउटा एक किसिमको system थियो। multiparty system आयो multiparty democracy आयो। multiparty system
audios_segment/audio_03670.wav,राजाले कसरी लिएका थिए त्यो समयमा राजा वीरेन्द्रले राजा वीरेन्द्र स्वभावैले उदार र simple व्यक्ति भएको कारणले गर्दाखेरि
audios_segment/audio_03671.wav,अ बहुदलीय व्यवस्था र संवैधानिक राज संस्था लाई सँगसँगै लैजानको निमित्त उहाँ
audios_segment/audio_03672.wav,अ आफै पनि उत्सुक र अ उहाँको त्यो कार्यशैलीले पनि त्यसलाई चाहिँ
audios_segment/audio_03673.wav,चै नि मद्दत गर्यो भन्ने मलाई लाग्छ अ त्यसकारणले गर्दा खेरि राजा वीरेन्द्रको कार्यकाल अ मा त्यति धेरै ठुलो विवाद भएन
audios_segment/audio_03674.wav,बहुदलीय व्यवस्था आइसकेपछि र मेरो आफ्नो चाहिँ नि विश्लेषणमा भन्ने हो भने पञ्चायतको अ यो अवधि
audios_segment/audio_03675.wav,लाई अलग गरेर हेर्ने हो भने किनभने मेरो आफ्नोमा के छ भने हजुरले दुइटा दुइटा side of the coin देख्नुभएको थियो हजुर दुइटा side the coin मा कहाँ देख्नु मात्र भएको
audios_segment/audio_03676.wav,थियो part नै हुनुहुन्थ्यो हजुर हो म तमा के भनेदेखि चाहिँ पञ्चायतको बारेमा अब विभिन्न किसिमको अ टीका टिप्पणी हुन्छ। अहिले त अब वास्तवमा अ पञ्चायतको darkest अ side लाई
audios_segment/audio_03677.wav,मात्र बढी projection गरिएको छ र अहिलेको नयाँ पुस्ताले अ पञ्चायतका बारेमा राम्रोसँग बुझेका पनि छैनन्। त्यो बारेमा अ त्यति धेरै ठुलो अध्ययन अनुसन्धान पनि भएको छैन
audios_segment/audio_03678.wav,लेखहरू पनि आएका छैनन्। वास्तवमा म सोचिरहेको छु एउटा चाहिँ नि पञ्चायतको उत्थान र पतनको बारेमा एउटा किताबै लेखौँ कि भन्ने लागिरहेको छ। किनभने
audios_segment/audio_03679.wav,पञ्चायतमा दलहरू प्रतिबन्धित थिए। तर थुनेका थिए कोही पनि थिएनन् थुनेका थिए जेलमा हैन मिल्दैन हैन त्यस्तो पनि होइन मतलब चाहिँ नि दल खोलेर जान
audios_segment/audio_03680.wav,चाहिँ नि प्रतिबन्धित थियो। तर त्यो बाहेक अरू सबै प्रजातान्त्रिक हक र अधिकार चाहिँ नि सुरक्षित थियो। दल सञ्चालन गर्नु मात्रै
audios_segment/audio_03681.wav,चाहिँ नि प्रजातन्त्र होइन नि अ त्यो एउटा त्यसैले मैले भन्दै छु कि त्यो एउटा नयाँ प्रयोग थियो हेर्नुस्। खासगरी १९६०
audios_segment/audio_03682.wav,पछि प्रजातन्त्रमा पदार्पण गरेका उपनिवेशबाट मुक्त भएर स्वतन्त्र भएका राष्ट्रहरूले प्रजातान्त्रिक अभ्यासलाई
audios_segment/audio_03683.wav,आ-आफ्नो ढङ्गबाट अगाडि बढाउन खोजेका थिए। त्यो क्रममा विश्वका विभिन्न मुलुकहरूमा नयाँ नयाँ प्रयोगहरू भए। Guided democracy basic democracy र
audios_segment/audio_03684.wav,नेपालमा चाहिँ नि त्यही सन्दर्भमा राजा महेन्द्रले निर्दलीय चरित्रको प्रजातन्त्र लाई अभ्यास गर्न खोजेको
audios_segment/audio_03685.wav,हो तीस वर्ष सम्म त रह्यो नि अ त्यसले केही उपलब्धिहरू पनि दियो तर अन्ततोगत्वा अ त्यो व्यवस्था को अन्त भएर बहुदलीय
audios_segment/audio_03686.wav,व्यवस्थामा आयो मलाई लाग्छ त्यसले हामीले अन्यथा लिनु जरुरी छैन त्यो एउटा स्वाभाविक transition भन्दा पनि हुन्छ नि है पञ्चायतले तीस वर्ष काम गरिसकेपछि अब जनताको
audios_segment/audio_03687.wav,चेतना तत्कालीन परिस्थिति आवश्यकता विश्व परिवेशलाई दृष्टिगत गर्दै अ बीपी कोइराला र राजा महेन्द्रको त चाहना के थियो भने पञ्चायत भित्रै बहुदलीय
audios_segment/audio_03688.wav,व्यवस्था कायम गर्ने बहुदलीय निर्दलीय प्रजातन्त्र अ पञ्चायतको सट्टा बहुदलीय पञ्चायती व्यवस्था बीपी कोइरालाको पनि त्यो चाहना थियो। That would have been a wonderful
audios_segment/audio_03689.wav,experience जस्तो लाग्छ मलाई। unfortunately त्यो चाहिँ नि हुन सकेन अ किन पञ्चायतका केही सकारात्मक पक्षहरू थिए त्यसलाई कायम राखेर आधुनिक बहुदलीय
audios_segment/audio_03690.wav,प्रजातान्त्रिक व्यवस्था तर्फ जान सकेको भए राम्रो हुन्थ्यो। थियो। त्यो भएन। तर अब यता बहुदलीय व्यवस्था आइसकेपछि अघि म भन्दै थिएँ कि सुरुको चार वर्ष २०४७ साल देखि
audios_segment/audio_03691.wav,२०५१-५२ सम्मको अवधि चाहिँ नि अ नेपालकै इतिहासमा एउटा अत्यन्तै एउटा
audios_segment/audio_03692.wav,राम्रो उत्कृष्ट चाहिँ नि अवसर थियो भन्ने चाहिँ नि मलाई लाग्छ। कतिपय नयाँ नयाँ कुराहरूको सुरुवात त्यही बेलामा भएका ९० देखि १९९५ सम्म भनौँ न हजुरले अ त्यो त्यो
audios_segment/audio_03693.wav,time line भन्नुभयो हैन त्यतिखेर मैले मैले यो AD बुझ्ने साथीहरूको लागि join in गर्न खोजिरहेको हैन त्यो समयमा भारत पनि खुल्दै थियो। भारत पनि कतै न कतैबाट open
audios_segment/audio_03694.wav,up हुन खोजिरहेको थियो संसारसँग जोडिन खोजिरहेको थियो जस्तो लाग्छ मलाई if I am not mistaken र चाइना पनि most probably त्यो समयमा संसारसँग जोडिन खोजिरहेको थियो। हामी संसारसँग जोडिन खोजिरहेका थियौँ त्यो time मा
audios_segment/audio_03695.wav,हो हामीले वास्तवमा के भने त्यही बेला हो अब चाहिँ नि हुन त पञ्चायतको अन्तिम अन्तिम तिर अब अ late अस्सीको दशक भनौँ न र नब्बेको दशकको चाहिँ नि
audios_segment/audio_03696.wav,early उसमा उदारीकरणको सुरुवात भयो। अ एउटा उदार अर्थतन्त्रको चाहिँ नि शुभारम्भ त्यही
audios_segment/audio_03697.wav,बेलामा भएको हो। Private sector लाई चाहिँ नि अ फस्टाउन सक्ने वातावरण त्यही बेलामा सिर्जना भएको त्यो लाल मोहर चाहिएन त्यसपछि त्यसपछि जसरी भए पनि register
